key,id,ref,est,degraded_metrics,dim_target,genre,harmony_tonality.chroma_similarity.chroma_dtw_cosine,harmony_tonality.chroma_similarity.mean_chroma_cosine,harmony_tonality.key_relatedness.distance_norm_0to1,magnitude,melodic_content.contour_dtw_similarity,melodic_content.motif_3gram_recall,perturbation,rhythm_meter.beat_mir_eval.F-measure,rhythm_meter.beat_mir_eval.Information gain,rhythm_meter.delta_bpm_folded,source_id,structural_form.ari,structural_form.pairwise_f,timbre_texture.mean_mfcc_cosine,timbre_texture.mfcc_skl_similarity
classical_01::lowpass::lp4000,classical_01::lowpass::lp4000,perturbations/audio/classical_01__A.wav,perturbations/audio/classical_01__lowpass__lp4000.wav,,T,classical,0.9999908559663898,0.999998205286703,0.0,4000.0,0.9984453793450702,0.7647058823529411,lowpass,0.4444444444444445,0.28098341924020487,9.787819602272734,classical_01,0.5558321695306332,0.9566704675028507,0.985204147922824,0.011686380063214393
classical_01::lowpass::lp8000,classical_01::lowpass::lp8000,perturbations/audio/classical_01__A.wav,perturbations/audio/classical_01__lowpass__lp8000.wav,,T,classical,0.9999999216942892,0.9999999767262804,0.0,8000.0,0.9985670055616769,0.7647058823529411,lowpass,0.9,0.5806966796151232,0.0,classical_01,1.0,1.0,0.9993140225162638,0.8231268841490279
classical_01::time_stretch::+20pct,classical_01::time_stretch::+20pct,perturbations/audio/classical_01__A.wav,perturbations/audio/classical_01__time_stretch__+20pct.wav,,R,classical,0.981744968402874,0.9925222946911381,0.0,20.0,0.582909404718149,0.35294117647058826,time_stretch,0.14285714285714288,0.45461507562246173,36.704323508522734,classical_01,0.8426661742103823,0.9891520920965243,0.9987028493965399,0.9113481590710116
classical_01::time_stretch::-20pct,classical_01::time_stretch::-20pct,perturbations/audio/classical_01__A.wav,perturbations/audio/classical_01__time_stretch__-20pct.wav,,R,classical,0.9740373038334751,0.9902606636416482,0.16666666666666666,-20.0,0.5790990177311215,0.23529411764705882,time_stretch,0.22222222222222224,0.3799541111268844,21.750710227272734,classical_01,0.7237226605228254,0.9783094812164579,0.9986486287347065,0.9047272056699868
classical_01::lowpass::lp2000,classical_01::lowpass::lp2000,perturbations/audio/classical_01__A.wav,perturbations/audio/classical_01__lowpass__lp2000.wav,,T,classical,0.9995724855817265,0.9999569756510228,0.0,2000.0,0.9924979917260063,0.7647058823529411,lowpass,0.0,0.0,88.58250142839006,classical_01,0.5558321695306332,0.9566704675028507,0.9210858275830047,0.0006797738277095023
classical_01::distortion::drv4,classical_01::distortion::drv4,perturbations/audio/classical_01__A.wav,perturbations/audio/classical_01__distortion__drv4.wav,,T,classical,0.9999792035463324,0.999998418156404,0.0,4.0,0.9991664420534118,1.0,distortion,1.0,0.9124608415961211,0.0,classical_01,0.8421844125413117,0.9887879145521067,0.9998163384023991,0.9691668914600711
classical_01::distortion::drv12,classical_01::distortion::drv12,perturbations/audio/classical_01__A.wav,perturbations/audio/classical_01__distortion__drv12.wav,,T,classical,0.9989762198361575,0.9997833783879333,0.0,12.0,0.9829752245709471,1.0,distortion,0.125,0.3799541111268843,30.202414772727266,classical_01,0.8420166283229545,0.9886610373944511,0.9962199911401852,0.694164831568224
classical_01::distortion::drv32,classical_01::distortion::drv32,perturbations/audio/classical_01__A.wav,perturbations/audio/classical_01__distortion__drv32.wav,,T,classical,0.9940045255029006,0.9978563755799209,0.0,32.0,0.9209887592839678,0.8235294117647058,distortion,0.125,0.3799541111268843,18.545342404306226,classical_01,0.8420166283229545,0.9886610373944511,0.9919146097178176,0.39829890104580984
classical_02::control::ctrl,classical_02::control::ctrl,perturbations/audio/classical_02__A.wav,perturbations/audio/classical_02__control__ctrl.wav,,control,classical,1.0,0.9999999777531414,0.0,0.0,1.0,1.0,control,1.0,1.0,0.0,classical_02,1.0,1.0,0.9999999998391934,1.0
classical_01::style_swap::swap_cross,classical_01::style_swap::swap_cross,perturbations/audio/classical_01__A.wav,perturbations/audio/classical_01__style_swap__swap_cross.wav,,S,classical,0.6770092857581133,0.7546810860613361,0.8333333333333334,,0.29651196211964725,0.0,style_swap,0.9,0.5966508499439704,0.0,classical_01,0.7864759764251242,0.9893709327548806,0.9022035731345466,0.2906583919207177
