pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
classical_09::lowpass::lp2000,classical_09,classical,lowpass,2000.0,0.99994,0.479378,0.987621,0.73121,0.8971577088889092,0.906257
classical_09::distortion::drv4,classical_09,classical,distortion,4.0,0.999633,0.807796,0.999539,0.695301,0.885668219054834,0.8981576666666666
classical_09::distortion::drv12,classical_09,classical,distortion,12.0,0.996819,0.633971,0.998562,0.655388,0.8672878771130861,0.8835896666666666
classical_09::distortion::drv32,classical_09,classical,distortion,32.0,0.991088,0.52882,0.99644,0.659636,0.8668738589632637,0.882388
classical_09::style_swap::swap_cross,classical_09,classical,style_swap,nan,0.897722,0.377306,0.883131,0.45371,0.7111836819002301,0.7448543333333333
classical_09::style_swap::swap_same,classical_09,classical,style_swap,nan,0.818171,0.530727,0.816501,0.532988,0.7087712257443173,0.7225533333333333
classical_10::control::ctrl,classical_10,classical,control,0.0,1.0,1.0,1.0,0.847845,0.9464670251713868,0.9492816666666666
classical_10::pitch_shift::-4st,classical_10,classical,pitch_shift,-4.0,0.719206,0.613163,0.996574,0.712668,0.7993740352493115,0.8094826666666666
classical_10::pitch_shift::-2st,classical_10,classical,pitch_shift,-2.0,0.685272,0.751577,0.999045,0.717236,0.788926793547355,0.8005176666666666
classical_10::pitch_shift::-1st,classical_10,classical,pitch_shift,-1.0,0.599706,0.837534,0.999695,0.72206,0.7564723645094956,0.7738203333333333
classical_10::pitch_shift::+1st,classical_10,classical,pitch_shift,1.0,0.594883,0.857373,0.999183,0.713025,0.7511507709301544,0.7690303333333334
classical_10::pitch_shift::+2st,classical_10,classical,pitch_shift,2.0,0.662733,0.773572,0.99803,0.747478,0.7907275474887507,0.8027469999999999
