pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
rock_03::lowpass::lp2000,rock_03,rock,lowpass,2000.0,0.999748,0.43203,0.691917,0.739645,0.6856783610088075,0.715835
rock_03::distortion::drv4,rock_03,rock,distortion,4.0,0.999644,0.666804,0.990538,0.841824,0.8634436522120902,0.8747024999999999
rock_03::distortion::drv12,rock_03,rock,distortion,12.0,0.999471,0.5492,0.676983,0.796268,0.7375380623358446,0.7554805
rock_03::distortion::drv32,rock_03,rock,distortion,32.0,0.999376,0.507933,0.629428,0.774238,0.7052433044091122,0.72774375
rock_03::style_swap::swap_cross,rock_03,rock,style_swap,nan,0.965684,0.456104,0.585605,0.597394,0.6265289415158433,0.65119675
rock_03::style_swap::swap_same,rock_03,rock,style_swap,nan,0.984031,0.447872,0.65355,0.650204,0.6578438017195495,0.68391425
rock_04::control::ctrl,rock_04,rock,control,0.0,1.0,1.0,1.0,0.779956,0.939761233604966,0.944989
rock_04::pitch_shift::-4st,rock_04,rock,pitch_shift,-4.0,0.993308,0.532255,0.974972,0.734213,0.7843401991456879,0.8086869999999999
rock_04::pitch_shift::-2st,rock_04,rock,pitch_shift,-2.0,0.993437,0.69946,0.983079,0.764773,0.8501705270061666,0.8601872500000001
rock_04::pitch_shift::-1st,rock_04,rock,pitch_shift,-1.0,0.994962,0.807215,0.985566,0.775436,0.8851295655858902,0.89079475
rock_04::pitch_shift::+1st,rock_04,rock,pitch_shift,1.0,0.995817,0.847557,0.984539,0.784721,0.8986160322355397,0.9031585
rock_04::pitch_shift::+2st,rock_04,rock,pitch_shift,2.0,0.993026,0.760707,0.979706,0.760071,0.8660281137114645,0.8733775
rock_04::pitch_shift::+4st,rock_04,rock,pitch_shift,4.0,0.993258,0.632999,0.966859,0.728816,0.8158522855823571,0.830483
rock_04::time_stretch::-20pct,rock_04,rock,time_stretch,-20.0,0.999515,0.830355,0.561869,0.791958,0.7795564796027897,0.79592425
rock_04::time_stretch::-10pct,rock_04,rock,time_stretch,-10.0,0.999477,0.856248,0.641402,0.793845,0.8124742386089137,0.822743
rock_04::time_stretch::-5pct,rock_04,rock,time_stretch,-5.0,0.999656,0.884215,0.705147,0.790524,0.8378201367482268,0.8448855
rock_04::time_stretch::+5pct,rock_04,rock,time_stretch,5.0,0.999886,0.887352,0.530131,0.810704,0.7858198304380337,0.80701825
rock_04::time_stretch::+10pct,rock_04,rock,time_stretch,10.0,0.999043,0.896665,0.542417,0.799429,0.7894632125882672,0.8093885000000001
rock_04::time_stretch::+20pct,rock_04,rock,time_stretch,20.0,0.99986,0.890977,0.568112,0.808069,0.7996906608723143,0.8167545
rock_04::lowpass::lp8000,rock_04,rock,lowpass,8000.0,0.999999,0.422854,0.988926,0.787845,0.7576151432625785,0.799906
rock_04::lowpass::lp4000,rock_04,rock,lowpass,4000.0,0.999998,0.41205,0.916593,0.761662,0.7323555358519809,0.77257575
