pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S,score_scs,score_clap_htsat,score_cbase
folk_11::lowpass::lp4000,folk_11,folk,T,lowpass,4000.0,0.999987,0.479082,0.984700,0.777339,0.977925,0.931767,0.954567
folk_11::lowpass::lp2000,folk_11,folk,T,lowpass,2000.0,0.999960,0.422928,0.977393,0.768962,0.966383,0.901891,0.933580
folk_11::distortion::drv4,folk_11,folk,T,distortion,4.0,0.999940,0.907840,0.999472,0.772450,0.992387,0.998479,0.995428
folk_11::distortion::drv12,folk_11,folk,T,distortion,12.0,0.997168,0.707003,0.997050,0.724799,0.951286,0.953101,0.952193
folk_11::distortion::drv32,folk_11,folk,T,distortion,32.0,0.990868,0.568636,0.993101,0.545189,0.899541,0.839734,0.869123
folk_11::style_swap::swap_cross,folk_11,folk,S,style_swap,nan,0.896859,0.524589,0.925201,0.602933,0.568127,0.777905,0.664792
folk_11::style_swap::swap_same,folk_11,folk,S,style_swap,nan,0.761931,0.544451,0.916636,0.605872,0.563235,0.901612,0.712615
folk_12::control::ctrl,folk_12,folk,control,control,0.0,1.000000,1.000000,1.000000,0.778797,1.000000,1.000000,1.000000
folk_12::pitch_shift::-4st,folk_12,folk,H,pitch_shift,-4.0,0.507928,0.636724,0.913367,0.694345,0.979200,0.955490,0.967272
folk_12::pitch_shift::-2st,folk_12,folk,H,pitch_shift,-2.0,0.383017,0.782682,0.993526,0.711246,0.987083,0.969643,0.978324
folk_12::pitch_shift::-1st,folk_12,folk,H,pitch_shift,-1.0,0.536185,0.859081,0.996037,0.723957,0.986526,0.963819,0.975106
folk_12::pitch_shift::+1st,folk_12,folk,H,pitch_shift,1.0,0.596550,0.795066,0.970446,0.711365,0.987769,0.989520,0.988644
folk_12::pitch_shift::+2st,folk_12,folk,H,pitch_shift,2.0,0.427527,0.692987,0.836302,0.729033,0.988356,0.982773,0.985561
folk_12::pitch_shift::+4st,folk_12,folk,H,pitch_shift,4.0,0.519595,0.606783,0.979174,0.699148,0.984172,0.982551,0.983361
folk_12::time_stretch::-20pct,folk_12,folk,R,time_stretch,-20.0,0.980174,0.859981,0.715118,0.744842,0.790417,0.973059,0.876996
folk_12::time_stretch::-10pct,folk_12,folk,R,time_stretch,-10.0,0.994734,0.906443,0.694796,0.760451,0.844125,0.989940,0.914130
folk_12::time_stretch::-5pct,folk_12,folk,R,time_stretch,-5.0,0.998175,0.899327,0.709375,0.764992,0.919494,0.994895,0.956451
folk_12::time_stretch::+5pct,folk_12,folk,R,time_stretch,5.0,0.997281,0.906268,0.813159,0.754061,0.917030,0.990480,0.953047
folk_12::time_stretch::+10pct,folk_12,folk,R,time_stretch,10.0,0.996689,0.895478,0.704135,0.758751,0.880795,0.989943,0.933776
folk_12::time_stretch::+20pct,folk_12,folk,R,time_stretch,20.0,0.994148,0.870858,0.718699,0.752077,0.821711,0.991114,0.902446
folk_12::lowpass::lp8000,folk_12,folk,T,lowpass,8000.0,1.000000,0.796595,0.999485,0.754834,0.999509,0.975821,0.987594
folk_12::lowpass::lp4000,folk_12,folk,T,lowpass,4000.0,0.999996,0.761859,0.998278,0.746776,0.998275,0.863049,0.928203
folk_12::lowpass::lp2000,folk_12,folk,T,lowpass,2000.0,0.999943,0.728126,0.867798,0.743133,0.996818,0.719124,0.846662
folk_12::distortion::drv4,folk_12,folk,T,distortion,4.0,0.999955,0.840241,0.998997,0.743306,0.995599,0.984181,0.989873
folk_12::distortion::drv12,folk_12,folk,T,distortion,12.0,0.999053,0.681044,0.859128,0.694217,0.978149,0.910476,0.943706
folk_12::distortion::drv32,folk_12,folk,T,distortion,32.0,0.996445,0.576462,0.885341,0.607686,0.941721,0.742332,0.836104
folk_12::style_swap::swap_cross,folk_12,folk,S,style_swap,nan,0.577813,0.391724,0.738923,0.594472,0.489021,0.593494,0.538731
folk_12::style_swap::swap_same,folk_12,folk,S,style_swap,nan,0.667599,0.518016,0.864848,0.669614,0.646564,0.871457,0.750635
folk_13::control::ctrl,folk_13,folk,control,control,0.0,1.000000,1.000000,1.000000,0.810444,1.000000,1.000000,1.000000
folk_13::pitch_shift::-4st,folk_13,folk,H,pitch_shift,-4.0,0.736852,0.453050,0.973301,0.748820,0.865408,0.969325,0.915894
folk_13::pitch_shift::-2st,folk_13,folk,H,pitch_shift,-2.0,0.689273,0.590759,0.981148,0.760456,0.909115,0.965980,0.937117
folk_13::pitch_shift::-1st,folk_13,folk,H,pitch_shift,-1.0,0.642013,0.704205,0.983034,0.771058,0.912863,0.964839,0.938491
folk_13::pitch_shift::+1st,folk_13,folk,H,pitch_shift,1.0,0.699010,0.741353,0.982899,0.751373,0.912377,0.982421,0.946752
folk_13::pitch_shift::+2st,folk_13,folk,H,pitch_shift,2.0,0.683311,0.594636,0.990124,0.746731,0.858714,0.971729,0.913475
folk_13::pitch_shift::+4st,folk_13,folk,H,pitch_shift,4.0,0.693644,0.511952,0.988808,0.747858,0.884140,0.958693,0.920662
folk_13::time_stretch::-20pct,folk_13,folk,R,time_stretch,-20.0,0.994561,0.740102,0.963468,0.778102,0.610551,0.981010,0.773923
folk_13::time_stretch::-10pct,folk_13,folk,R,time_stretch,-10.0,0.995903,0.772294,0.964029,0.775668,0.649808,0.981264,0.798519
folk_13::time_stretch::-5pct,folk_13,folk,R,time_stretch,-5.0,0.998243,0.816354,0.965677,0.797760,0.701131,0.987415,0.832050
folk_13::time_stretch::+5pct,folk_13,folk,R,time_stretch,5.0,0.999782,0.796182,0.965235,0.791266,0.728421,0.992702,0.850355
folk_13::time_stretch::+10pct,folk_13,folk,R,time_stretch,10.0,0.997046,0.766353,0.971661,0.796908,0.670660,0.993450,0.816252
folk_13::time_stretch::+20pct,folk_13,folk,R,time_stretch,20.0,0.994722,0.738766,0.961325,0.789257,0.652181,0.989734,0.803421
folk_13::lowpass::lp8000,folk_13,folk,T,lowpass,8000.0,0.999938,0.423217,0.991999,0.811785,0.993146,0.970165,0.981588
folk_13::lowpass::lp4000,folk_13,folk,T,lowpass,4000.0,0.999997,0.391271,0.997481,0.774078,0.979334,0.921858,0.950162
folk_13::lowpass::lp2000,folk_13,folk,T,lowpass,2000.0,0.999466,0.383959,0.984036,0.777065,0.965882,0.889428,0.926867
folk_13::distortion::drv4,folk_13,folk,T,distortion,4.0,0.999262,0.762219,0.984867,0.764512,0.938897,0.984915,0.961631
folk_13::distortion::drv12,folk_13,folk,T,distortion,12.0,0.984757,0.473816,0.974344,0.669937,0.845571,0.933880,0.888629
folk_13::distortion::drv32,folk_13,folk,T,distortion,32.0,0.982427,0.446027,0.978675,0.617153,0.799969,0.906726,0.851676
folk_13::style_swap::swap_cross,folk_13,folk,S,style_swap,nan,0.746740,0.344509,0.944921,0.737233,0.554258,0.678214,0.613112
folk_13::style_swap::swap_same,folk_13,folk,S,style_swap,nan,0.797704,0.450208,0.942583,0.460206,0.719130,0.734728,0.726888
folk_14::control::ctrl,folk_14,folk,control,control,0.0,1.000000,1.000000,1.000000,0.819484,1.000000,1.000000,1.000000
folk_14::pitch_shift::-4st,folk_14,folk,H,pitch_shift,-4.0,0.478768,0.590467,0.994448,0.726771,0.936826,0.979366,0.957860
folk_14::pitch_shift::-2st,folk_14,folk,H,pitch_shift,-2.0,0.477679,0.728486,0.997708,0.760515,0.964512,0.978665,0.971563
folk_14::pitch_shift::-1st,folk_14,folk,H,pitch_shift,-1.0,0.541738,0.814223,0.998741,0.775805,0.978249,0.987602,0.982914
folk_14::pitch_shift::+1st,folk_14,folk,H,pitch_shift,1.0,0.562256,0.833753,0.978516,0.784186,0.973904,0.986682,0.980272
folk_14::pitch_shift::+2st,folk_14,folk,H,pitch_shift,2.0,0.465427,0.706426,0.996656,0.782914,0.961123,0.986159,0.973561
folk_14::pitch_shift::+4st,folk_14,folk,H,pitch_shift,4.0,0.458393,0.555620,0.992178,0.784494,0.931724,0.979300,0.955216
folk_14::time_stretch::-20pct,folk_14,folk,R,time_stretch,-20.0,0.989307,0.879501,0.849866,0.798597,0.654027,0.985807,0.802960
folk_14::time_stretch::-10pct,folk_14,folk,R,time_stretch,-10.0,0.996277,0.899465,0.893042,0.808747,0.738900,0.992316,0.856284
folk_14::time_stretch::-5pct,folk_14,folk,R,time_stretch,-5.0,0.997649,0.909772,0.881041,0.810189,0.783358,0.989335,0.880343
folk_14::time_stretch::+5pct,folk_14,folk,R,time_stretch,5.0,0.998889,0.913562,0.908071,0.808942,0.757627,0.994445,0.867997
folk_14::time_stretch::+10pct,folk_14,folk,R,time_stretch,10.0,0.994590,0.858819,0.881843,0.806332,0.745318,0.992384,0.860024
folk_14::time_stretch::+20pct,folk_14,folk,R,time_stretch,20.0,0.996401,0.831313,0.853360,0.830685,0.672517,0.990690,0.816245
folk_14::lowpass::lp8000,folk_14,folk,T,lowpass,8000.0,0.999745,0.820257,0.999847,0.823703,0.996534,0.991967,0.994248
folk_14::lowpass::lp4000,folk_14,folk,T,lowpass,4000.0,0.999620,0.700201,0.979266,0.820617,0.989563,0.938309,0.963595
folk_14::lowpass::lp2000,folk_14,folk,T,lowpass,2000.0,0.999659,0.582963,0.995243,0.792565,0.974746,0.892120,0.932518
folk_14::distortion::drv4,folk_14,folk,T,distortion,4.0,0.998710,0.725618,0.999146,0.787686,0.969123,0.994003,0.981484
folk_14::distortion::drv12,folk_14,folk,T,distortion,12.0,0.995172,0.547153,0.977459,0.748007,0.906459,0.912615,0.909532
folk_14::distortion::drv32,folk_14,folk,T,distortion,32.0,0.983385,0.470637,0.973060,0.569674,0.842050,0.773564,0.807081
folk_14::style_swap::swap_cross,folk_14,folk,S,style_swap,nan,0.776983,0.426403,0.880539,0.562940,0.576790,0.783412,0.672209
folk_14::style_swap::swap_same,folk_14,folk,S,style_swap,nan,0.748645,0.365049,0.855415,0.490474,0.614926,0.763776,0.685322
folk_15::control::ctrl,folk_15,folk,control,control,0.0,1.000000,1.000000,1.000000,0.659218,1.000000,1.000000,1.000000
folk_15::pitch_shift::-4st,folk_15,folk,H,pitch_shift,-4.0,0.897715,0.607875,0.995690,0.623470,0.921482,0.954514,0.937852
folk_15::pitch_shift::-2st,folk_15,folk,H,pitch_shift,-2.0,0.937496,0.731734,0.997560,0.655897,0.951807,0.984807,0.968166
folk_15::pitch_shift::-1st,folk_15,folk,H,pitch_shift,-1.0,0.917349,0.840958,0.997782,0.634161,0.965413,0.992442,0.978834
folk_15::pitch_shift::+1st,folk_15,folk,H,pitch_shift,1.0,0.913899,0.826765,0.996480,0.676349,0.968625,0.992044,0.980265
folk_15::pitch_shift::+2st,folk_15,folk,H,pitch_shift,2.0,0.916641,0.721733,0.992556,0.702399,0.959421,0.985409,0.972329
folk_15::pitch_shift::+4st,folk_15,folk,H,pitch_shift,4.0,0.898594,0.614817,0.986367,0.656730,0.941408,0.972235,0.956698
folk_15::time_stretch::-20pct,folk_15,folk,R,time_stretch,-20.0,0.986914,0.815355,0.736572,0.650949,0.649657,0.988957,0.801550
folk_15::time_stretch::-10pct,folk_15,folk,R,time_stretch,-10.0,0.996012,0.886717,0.791383,0.672159,0.665271,0.992013,0.812377
folk_15::time_stretch::-5pct,folk_15,folk,R,time_stretch,-5.0,0.996604,0.928622,0.817101,0.644525,0.722955,0.993722,0.847594
folk_15::time_stretch::+5pct,folk_15,folk,R,time_stretch,5.0,0.997738,0.935321,0.814124,0.680402,0.726041,0.991546,0.848471
folk_15::time_stretch::+10pct,folk_15,folk,R,time_stretch,10.0,0.994035,0.926151,0.788607,0.681762,0.669061,0.989446,0.813633
folk_15::time_stretch::+20pct,folk_15,folk,R,time_stretch,20.0,0.985018,0.827984,0.742410,0.717008,0.642871,0.989261,0.797475
folk_15::lowpass::lp8000,folk_15,folk,T,lowpass,8000.0,1.000000,0.745446,0.998443,0.669314,0.996239,0.989444,0.992836
folk_15::lowpass::lp4000,folk_15,folk,T,lowpass,4000.0,0.994992,0.631605,0.970868,0.668545,0.984747,0.947030,0.965704
folk_15::lowpass::lp2000,folk_15,folk,T,lowpass,2000.0,0.999971,0.535185,0.967161,0.691962,0.980422,0.850922,0.913380
folk_15::distortion::drv4,folk_15,folk,T,distortion,4.0,0.999989,0.865085,0.999384,0.658512,0.990776,0.998773,0.994767
folk_15::distortion::drv12,folk_15,folk,T,distortion,12.0,0.999413,0.710202,0.996390,0.658703,0.960444,0.963713,0.962077
folk_15::distortion::drv32,folk_15,folk,T,distortion,32.0,0.997231,0.615183,0.991534,0.606920,0.929117,0.890569,0.909639
folk_15::style_swap::swap_cross,folk_15,folk,S,style_swap,nan,0.878508,0.462213,0.747206,0.412627,0.480504,0.612217,0.542377
folk_15::style_swap::swap_same,folk_15,folk,S,style_swap,nan,0.563210,0.448488,0.890076,0.447165,0.642247,0.840224,0.734596
jazz_01::control::ctrl,jazz_01,jazz,control,control,0.0,1.000000,1.000000,1.000000,0.801353,1.000000,1.000000,1.000000
jazz_01::pitch_shift::-4st,jazz_01,jazz,H,pitch_shift,-4.0,0.975292,0.543517,0.985271,0.684808,0.903132,0.965366,0.933731
jazz_01::pitch_shift::-2st,jazz_01,jazz,H,pitch_shift,-2.0,0.986926,0.692887,0.992331,0.746350,0.912139,0.983714,0.947251
jazz_01::pitch_shift::-1st,jazz_01,jazz,H,pitch_shift,-1.0,0.993934,0.812792,0.995088,0.786641,0.952385,0.986295,0.969192
jazz_01::pitch_shift::+1st,jazz_01,jazz,H,pitch_shift,1.0,0.991914,0.849330,0.992050,0.789577,0.952139,0.986651,0.969242
jazz_01::pitch_shift::+2st,jazz_01,jazz,H,pitch_shift,2.0,0.985536,0.764110,0.987576,0.789837,0.924211,0.984824,0.954036
jazz_01::pitch_shift::+4st,jazz_01,jazz,H,pitch_shift,4.0,0.979616,0.635756,0.974542,0.707026,0.885309,0.981489,0.932159
jazz_01::time_stretch::-20pct,jazz_01,jazz,R,time_stretch,-20.0,0.999205,0.890005,0.520509,0.798884,0.547057,0.963543,0.726026
jazz_01::time_stretch::-10pct,jazz_01,jazz,R,time_stretch,-10.0,0.998930,0.895199,0.590474,0.855479,0.564056,0.973591,0.741054
jazz_01::time_stretch::-5pct,jazz_01,jazz,R,time_stretch,-5.0,0.999205,0.910397,0.662588,0.798067,0.583801,0.976048,0.754862
jazz_01::time_stretch::+5pct,jazz_01,jazz,R,time_stretch,5.0,0.999122,0.929855,0.682921,0.817732,0.579039,0.981315,0.753803
jazz_01::time_stretch::+10pct,jazz_01,jazz,R,time_stretch,10.0,0.999280,0.889230,0.615648,0.800213,0.540546,0.976723,0.726611
jazz_01::time_stretch::+20pct,jazz_01,jazz,R,time_stretch,20.0,0.998812,0.916045,0.533952,0.800953,0.548114,0.986457,0.735317
jazz_01::lowpass::lp8000,jazz_01,jazz,T,lowpass,8000.0,0.999995,0.456928,0.988913,0.798210,0.976489,0.970693,0.973587
jazz_01::lowpass::lp4000,jazz_01,jazz,T,lowpass,4000.0,0.999992,0.426408,0.660273,0.740011,0.960975,0.925731,0.943188
jazz_01::lowpass::lp2000,jazz_01,jazz,T,lowpass,2000.0,0.999948,0.404169,0.628172,0.645725,0.930037,0.886913,0.908219
jazz_01::distortion::drv4,jazz_01,jazz,T,distortion,4.0,0.999865,0.851955,0.995791,0.782526,0.976693,0.993877,0.985247
jazz_01::distortion::drv12,jazz_01,jazz,T,distortion,12.0,0.999282,0.669559,0.984332,0.712176,0.929136,0.913071,0.921069
jazz_01::distortion::drv32,jazz_01,jazz,T,distortion,32.0,0.999557,0.537851,0.661424,0.627144,0.868051,0.849679,0.858816
jazz_01::style_swap::swap_cross,jazz_01,jazz,S,style_swap,nan,0.973340,0.473619,0.479680,0.587749,0.530319,0.846607,0.670054
jazz_01::style_swap::swap_same,jazz_01,jazz,S,style_swap,nan,0.937352,0.470715,0.682921,0.664207,0.534546,0.777809,0.644806
jazz_02::control::ctrl,jazz_02,jazz,control,control,0.0,1.000000,0.999849,1.000000,0.839277,1.000000,0.999990,0.999995
jazz_02::pitch_shift::-4st,jazz_02,jazz,H,pitch_shift,-4.0,0.973099,0.621041,0.812388,0.822579,0.868446,0.940897,0.903946
jazz_02::pitch_shift::-2st,jazz_02,jazz,H,pitch_shift,-2.0,0.981640,0.767071,0.817158,0.848609,0.927437,0.975815,0.951319
jazz_02::pitch_shift::-1st,jazz_02,jazz,H,pitch_shift,-1.0,0.979613,0.861102,0.818495,0.800519,0.910900,0.982236,0.945896
jazz_02::pitch_shift::+1st,jazz_02,jazz,H,pitch_shift,1.0,0.977571,0.859808,0.817138,0.825350,0.953015,0.985948,0.969342
jazz_02::pitch_shift::+2st,jazz_02,jazz,H,pitch_shift,2.0,0.982821,0.779785,0.813774,0.828274,0.943974,0.981041,0.962329
jazz_02::pitch_shift::+4st,jazz_02,jazz,H,pitch_shift,4.0,0.974382,0.678027,0.805516,0.800265,0.901723,0.985393,0.942630
jazz_02::time_stretch::-20pct,jazz_02,jazz,R,time_stretch,-20.0,0.998382,0.865141,0.733361,0.852751,0.537008,0.983023,0.726561
jazz_02::time_stretch::-10pct,jazz_02,jazz,R,time_stretch,-10.0,0.998819,0.888391,0.695834,0.835572,0.526469,0.982422,0.719177
jazz_02::time_stretch::-5pct,jazz_02,jazz,R,time_stretch,-5.0,0.999153,0.922696,0.788977,0.826113,0.586652,0.972083,0.755165
jazz_02::time_stretch::+5pct,jazz_02,jazz,R,time_stretch,5.0,0.999013,0.930910,0.700330,0.842839,0.579150,0.988192,0.756513
jazz_02::time_stretch::+10pct,jazz_02,jazz,R,time_stretch,10.0,0.999461,0.912415,0.710507,0.833513,0.538319,0.979638,0.726194
jazz_02::time_stretch::+20pct,jazz_02,jazz,R,time_stretch,20.0,0.998452,0.886710,0.766732,0.874819,0.533128,0.970600,0.719343
jazz_02::lowpass::lp8000,jazz_02,jazz,T,lowpass,8000.0,1.000000,0.498445,0.995507,0.836743,0.993588,0.979818,0.986679
jazz_02::lowpass::lp4000,jazz_02,jazz,T,lowpass,4000.0,1.000000,0.458514,0.987944,0.791844,0.972830,0.929085,0.950706
jazz_02::lowpass::lp2000,jazz_02,jazz,T,lowpass,2000.0,0.999951,0.438284,0.981574,0.757959,0.966109,0.862953,0.913075
jazz_02::distortion::drv4,jazz_02,jazz,T,distortion,4.0,0.999079,0.765838,0.963128,0.803626,0.937895,0.975277,0.956403
jazz_02::distortion::drv12,jazz_02,jazz,T,distortion,12.0,0.997639,0.622632,0.950938,0.713204,0.856830,0.835384,0.846039
jazz_02::distortion::drv32,jazz_02,jazz,T,distortion,32.0,0.996706,0.538405,0.928819,0.584294,0.824347,0.776811,0.800226
jazz_02::style_swap::swap_cross,jazz_02,jazz,S,style_swap,nan,0.909782,0.483636,0.771211,0.587306,0.540860,0.847498,0.677036
jazz_02::style_swap::swap_same,jazz_02,jazz,S,style_swap,nan,0.932449,0.491929,0.687629,0.644966,0.546141,0.734808,0.633489
jazz_03::control::ctrl,jazz_03,jazz,control,control,0.0,1.000000,1.000000,1.000000,0.817271,1.000000,1.000000,1.000000
jazz_03::pitch_shift::-4st,jazz_03,jazz,H,pitch_shift,-4.0,0.971857,0.555734,0.986693,0.778378,0.881499,0.923545,0.902277
jazz_03::pitch_shift::-2st,jazz_03,jazz,H,pitch_shift,-2.0,0.937707,0.725728,0.991827,0.777914,0.933225,0.950399,0.941773
jazz_03::pitch_shift::-1st,jazz_03,jazz,H,pitch_shift,-1.0,0.956448,0.832110,0.994001,0.800798,0.942054,0.962840,0.952390
jazz_03::pitch_shift::+1st,jazz_03,jazz,H,pitch_shift,1.0,0.959655,0.864999,0.992075,0.794068,0.965422,0.952661,0.959020
jazz_03::pitch_shift::+2st,jazz_03,jazz,H,pitch_shift,2.0,0.937845,0.781688,0.987280,0.807096,0.953152,0.947397,0.950271
jazz_03::pitch_shift::+4st,jazz_03,jazz,H,pitch_shift,4.0,0.967205,0.699867,0.977380,0.778187,0.923469,0.933385,0.928414
jazz_03::time_stretch::-20pct,jazz_03,jazz,R,time_stretch,-20.0,0.998204,0.880044,0.563117,0.810520,0.548659,0.968143,0.728821
jazz_03::time_stretch::-10pct,jazz_03,jazz,R,time_stretch,-10.0,0.999376,0.916906,0.625293,0.808133,0.534821,0.976010,0.722489
jazz_03::time_stretch::-5pct,jazz_03,jazz,R,time_stretch,-5.0,0.999507,0.937941,0.691142,0.814082,0.571099,0.973899,0.745783
jazz_03::time_stretch::+5pct,jazz_03,jazz,R,time_stretch,5.0,0.999854,0.958307,0.718085,0.815609,0.567189,0.984865,0.747398
jazz_03::time_stretch::+10pct,jazz_03,jazz,R,time_stretch,10.0,0.999471,0.943104,0.657856,0.814424,0.525343,0.971958,0.714571
jazz_03::time_stretch::+20pct,jazz_03,jazz,R,time_stretch,20.0,0.998494,0.912599,0.577205,0.797540,0.519912,0.949531,0.702618
jazz_03::lowpass::lp8000,jazz_03,jazz,T,lowpass,8000.0,0.999942,0.493363,0.997350,0.816465,0.999145,0.972326,0.985644
jazz_03::lowpass::lp4000,jazz_03,jazz,T,lowpass,4000.0,0.999999,0.481010,0.987403,0.791260,0.990360,0.872647,0.929642
jazz_03::lowpass::lp2000,jazz_03,jazz,T,lowpass,2000.0,0.999993,0.464726,0.961541,0.785705,0.988805,0.783238,0.880039
jazz_03::distortion::drv4,jazz_03,jazz,T,distortion,4.0,0.998592,0.783133,0.994045,0.794088,0.965500,0.981777,0.973605
jazz_03::distortion::drv12,jazz_03,jazz,T,distortion,12.0,0.997305,0.621797,0.980864,0.779743,0.894639,0.853080,0.873613
jazz_03::distortion::drv32,jazz_03,jazz,T,distortion,32.0,0.996960,0.549118,0.959238,0.696251,0.857534,0.729958,0.791179
jazz_03::style_swap::swap_cross,jazz_03,jazz,S,style_swap,nan,0.827302,0.406029,0.796099,0.491364,0.563730,0.738215,0.645100
jazz_03::style_swap::swap_same,jazz_03,jazz,S,style_swap,nan,0.967539,0.447431,0.558307,0.514437,0.551273,0.713811,0.627300
jazz_04::control::ctrl,jazz_04,jazz,control,control,0.0,1.000000,1.000000,1.000000,0.847145,1.000000,1.000000,1.000000
jazz_04::pitch_shift::-4st,jazz_04,jazz,H,pitch_shift,-4.0,0.833330,0.601981,0.986360,0.752875,0.940806,0.969935,0.955259
jazz_04::pitch_shift::-2st,jazz_04,jazz,H,pitch_shift,-2.0,0.872041,0.720900,0.994618,0.761504,0.939651,0.986529,0.962804
jazz_04::pitch_shift::-1st,jazz_04,jazz,H,pitch_shift,-1.0,0.834219,0.843580,0.997937,0.743929,0.947746,0.983290,0.965354
jazz_04::pitch_shift::+1st,jazz_04,jazz,H,pitch_shift,1.0,0.839733,0.838038,0.995471,0.796232,0.947138,0.985898,0.966324
jazz_04::pitch_shift::+2st,jazz_04,jazz,H,pitch_shift,2.0,0.875148,0.733029,0.990999,0.809033,0.947183,0.980208,0.963554
jazz_04::pitch_shift::+4st,jazz_04,jazz,H,pitch_shift,4.0,0.838593,0.613456,0.975052,0.738043,0.917727,0.977132,0.946964
jazz_04::time_stretch::-20pct,jazz_04,jazz,R,time_stretch,-20.0,0.985616,0.846216,0.569946,0.841402,0.668220,0.980439,0.809413
jazz_04::time_stretch::-10pct,jazz_04,jazz,R,time_stretch,-10.0,0.990719,0.864493,0.652571,0.836427,0.679382,0.977512,0.814926
jazz_04::time_stretch::-5pct,jazz_04,jazz,R,time_stretch,-5.0,0.985608,0.894949,0.712546,0.851234,0.740217,0.986661,0.854601
jazz_04::time_stretch::+5pct,jazz_04,jazz,R,time_stretch,5.0,0.985668,0.930627,0.736869,0.851947,0.750248,0.989371,0.861553
jazz_04::time_stretch::+10pct,jazz_04,jazz,R,time_stretch,10.0,0.981871,0.917079,0.660659,0.860102,0.684312,0.980933,0.819307
jazz_04::time_stretch::+20pct,jazz_04,jazz,R,time_stretch,20.0,0.977588,0.885510,0.594168,0.824302,0.633051,0.978141,0.786901
