pair_id,source_id,genre,perturbation,magnitude,magnitude_unit,audiobox_ce_a,audiobox_ce_b,audiobox_ce_cat,audiobox_ce_rel,audiobox_cu_a,audiobox_cu_b,audiobox_cu_cat,audiobox_cu_rel,audiobox_pc_a,audiobox_pc_b,audiobox_pc_cat,audiobox_pc_rel,audiobox_pq_a,audiobox_pq_b,audiobox_pq_cat,audiobox_pq_rel
classical_01::style_swap::swap_same,classical_01,classical,style_swap,nan,same_genre,6.838204383850098,7.9923601150512695,7.402707099914551,-0.012575149536132812,7.392916679382324,8.307844161987305,7.906897068023682,0.05651664733886719,5.436895370483398,5.971280097961426,5.860146522521973,0.15605878829956055,7.271548271179199,8.09069538116455,7.7294135093688965,0.048291683197021484
classical_02::control::ctrl,classical_02,classical,control,0.0,none,7.986363887786865,7.986363887786865,7.963870525360107,-0.022493362426757812,8.297707557678223,8.297707557678223,8.335192680358887,0.03748512268066406,5.951089382171631,5.951089382171631,5.950323581695557,-0.0007658004760742188,8.0954008102417,8.0954008102417,8.197513580322266,0.1021127700805664
classical_02::pitch_shift::-4st,classical_02,classical,pitch_shift,-4.0,semitones,7.986363887786865,8.060262680053711,8.024482727050781,0.001169443130493164,8.297707557678223,8.295806884765625,8.327595710754395,0.030838489532470703,5.951089382171631,5.878766059875488,5.899410247802734,-0.015517473220825195,8.0954008102417,8.090768814086914,8.187105178833008,0.09402036666870117
classical_02::pitch_shift::-2st,classical_02,classical,pitch_shift,-2.0,semitones,7.986363887786865,7.997959136962891,7.976321220397949,-0.01584029197692871,8.297707557678223,8.281452178955078,8.320807456970215,0.031227588653564453,5.951089382171631,5.979396820068359,5.964061737060547,-0.0011813640594482422,8.0954008102417,8.058870315551758,8.166152954101562,0.08901739120483398
classical_02::pitch_shift::-1st,classical_02,classical,pitch_shift,-1.0,semitones,7.986363887786865,7.989737510681152,7.978816986083984,-0.009233713150024414,8.297707557678223,8.286784172058105,8.3299560546875,0.03771018981933594,5.951089382171631,6.026453495025635,5.9913411140441895,0.0025696754455566406,8.0954008102417,8.090730667114258,8.184943199157715,0.09187746047973633
classical_02::pitch_shift::+1st,classical_02,classical,pitch_shift,1.0,semitones,7.986363887786865,8.02479362487793,7.9923295974731445,-0.01324915885925293,8.297707557678223,8.291261672973633,8.333962440490723,0.03947782516479492,5.951089382171631,6.002231597900391,5.981146812438965,0.0044863224029541016,8.0954008102417,8.146101951599121,8.214303016662598,0.0935516357421875
classical_02::pitch_shift::+2st,classical_02,classical,pitch_shift,2.0,semitones,7.986363887786865,8.00572681427002,7.983361721038818,-0.012683629989624023,8.297707557678223,8.31532096862793,8.336519241333008,0.03000497817993164,5.951089382171631,5.972386360168457,5.964512825012207,0.002774953842163086,8.0954008102417,8.13308334350586,8.211856842041016,0.09761476516723633
classical_02::pitch_shift::+4st,classical_02,classical,pitch_shift,4.0,semitones,7.986363887786865,7.824530124664307,7.932769298553467,0.02732229232788086,8.297707557678223,8.233264923095703,8.310091018676758,0.04460477828979492,5.951089382171631,5.818636894226074,5.916550636291504,0.03168749809265137,8.0954008102417,8.26262378692627,8.265409469604492,0.08639717102050781
classical_02::time_stretch::-20pct,classical_02,classical,time_stretch,-20.0,percent_tempo,7.986363887786865,7.960813522338867,7.944640159606934,-0.028948545455932617,8.297707557678223,8.059346199035645,8.237485885620117,0.058959007263183594,5.951089382171631,5.719143867492676,5.880748271942139,0.04563164710998535,8.0954008102417,7.807732105255127,8.070804595947266,0.11923813819885254
classical_02::time_stretch::-10pct,classical_02,classical,time_stretch,-10.0,percent_tempo,7.986363887786865,7.977725982666016,7.947109699249268,-0.03493523597717285,8.297707557678223,8.171649932861328,8.280500411987305,0.0458216667175293,5.951089382171631,5.808673858642578,5.8885498046875,0.008668184280395508,8.0954008102417,7.951022148132324,8.1279296875,0.10471820831298828
