pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
s27::cand01,s27,s27,rerank,ace_inpaint_candidate,1.0,0.984114,0.734057,0.959913,0.370863
s27::cand02,s27,s27,rerank,ace_inpaint_candidate,2.0,0.984195,0.714538,0.885225,0.261314
s27::cand03,s27,s27,rerank,ace_inpaint_candidate,3.0,0.987924,0.797731,0.954486,0.335993
s27::cand04,s27,s27,rerank,ace_inpaint_candidate,4.0,0.991749,0.779856,0.963171,0.336481
s27::cand05,s27,s27,rerank,ace_inpaint_candidate,5.0,0.992114,0.760815,0.955345,0.371659
s27::cand06,s27,s27,rerank,ace_inpaint_candidate,6.0,0.988962,0.775030,0.971597,0.386731
s27::cand07,s27,s27,rerank,ace_inpaint_candidate,7.0,0.994038,0.674619,0.962344,0.302240
s28::cand00,s28,s28,rerank,ace_inpaint_candidate,0.0,0.980602,0.634344,0.867811,0.439036
s28::cand01,s28,s28,rerank,ace_inpaint_candidate,1.0,0.954397,0.650771,0.876402,0.439878
s28::cand02,s28,s28,rerank,ace_inpaint_candidate,2.0,0.955860,0.661159,0.907239,0.314851
s28::cand03,s28,s28,rerank,ace_inpaint_candidate,3.0,0.914450,0.640420,0.874405,0.484794
s28::cand04,s28,s28,rerank,ace_inpaint_candidate,4.0,0.961991,0.659527,0.885459,0.409604
s28::cand05,s28,s28,rerank,ace_inpaint_candidate,5.0,0.973599,0.659600,0.902722,0.446840
s28::cand06,s28,s28,rerank,ace_inpaint_candidate,6.0,0.978512,0.610690,0.870614,0.379485
s28::cand07,s28,s28,rerank,ace_inpaint_candidate,7.0,0.966742,0.645639,0.883956,0.387101
s29::cand00,s29,s29,rerank,ace_inpaint_candidate,0.0,0.998195,0.707238,0.982674,0.462195
s29::cand01,s29,s29,rerank,ace_inpaint_candidate,1.0,0.996512,0.759955,0.975206,0.529282
s29::cand02,s29,s29,rerank,ace_inpaint_candidate,2.0,0.995147,0.751705,0.949823,0.462773
s29::cand03,s29,s29,rerank,ace_inpaint_candidate,3.0,0.997508,0.788172,0.987831,0.529282
s29::cand04,s29,s29,rerank,ace_inpaint_candidate,4.0,0.997347,0.743906,0.980334,0.536905
s29::cand05,s29,s29,rerank,ace_inpaint_candidate,5.0,0.996930,0.751142,0.968879,0.514704
s29::cand06,s29,s29,rerank,ace_inpaint_candidate,6.0,0.996962,0.741170,0.969976,0.507082
s29::cand07,s29,s29,rerank,ace_inpaint_candidate,7.0,0.995244,0.722657,0.946450,0.432471
s30::cand00,s30,s30,rerank,ace_inpaint_candidate,0.0,0.994344,0.817908,0.972675,0.462782
s30::cand01,s30,s30,rerank,ace_inpaint_candidate,1.0,0.997445,0.800190,0.984163,0.447708
s30::cand02,s30,s30,rerank,ace_inpaint_candidate,2.0,0.996693,0.736288,0.969183,0.463072
s30::cand03,s30,s30,rerank,ace_inpaint_candidate,3.0,0.993512,0.790991,0.941099,0.390828
s30::cand04,s30,s30,rerank,ace_inpaint_candidate,4.0,0.988381,0.738742,0.701265,0.462161
s30::cand05,s30,s30,rerank,ace_inpaint_candidate,5.0,0.998351,0.777737,0.973391,0.432951
s30::cand06,s30,s30,rerank,ace_inpaint_candidate,6.0,0.995673,0.809266,0.976085,0.469604
s30::cand07,s30,s30,rerank,ace_inpaint_candidate,7.0,0.997247,0.792208,0.985801,0.455331
s31::cand00,s31,s31,rerank,ace_inpaint_candidate,0.0,0.977125,0.574697,0.926776,0.241890
s31::cand01,s31,s31,rerank,ace_inpaint_candidate,1.0,0.966184,0.587626,0.947446,0.157410
